[15324.3984375, 10993.2861328125, 15209.353515625]
[14217.4423828125, 11385.75390625, 15833.193359375]
[14317.44921875, 11383.029296875, 15830.310546875]
[14613.3056640625, 11290.111328125, 15704.703125]
[14871.2080078125, 11267.5234375, 15683.494140625]
[14075.9306640625, 12034.8212890625, 16942.005859375]
[14444.1826171875, 11371.7841796875, 15820.333984375]
[14660.1435546875, 11279.79296875, 15694.8388671875]
[14773.3681640625, 11274.3076171875, 15690.4609375]
[15262.9814453125, 11260.7060546875, 15679.17578125]
[14400.5400390625, 11381.86328125, 15829.900390625]
[14136.5478515625, 11867.822265625, 16723.40234375]
[14415.2890625, 11376.244140625, 15823.3388671875]
[14020.810546875, 12100.8095703125, 17093.962890625]
[14157.57421875, 11845.4609375, 16684.15625]
[15117.150390625, 11261.3251953125, 15679.8388671875]
[14646.634765625, 11285.552734375, 15700.4375]
[14041.8369140625, 12078.4482421875, 17054.716796875]
[14740.0400390625, 11278.8642578125, 15694.7265625]
[15745.716796875, 10993.2216796875, 15208.2626953125]
[14010.37890625, 12318.931640625, 17471.193359375]
[13891.841796875, 12690.0458984375, 18142.359375]
[13593.056640625, 13053.9189453125, 18717.478515625]
